action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,ligand_efficiency,action_type_action_type,action_type_description,action_type_parent_type
,,616813,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CNC(=O)CC1Sc2sc(S(N)(=O)=O)cc2NC1=O,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL541211,,CHEMBL541211,8.34,0,http://www.openphacts.org/units/Nanomolar,146891,=,1,1,=,,IC50,nM,,4.6,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,4.6E-9,22.94,0.52,7.37,7.04,,,,
,,621673,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C(CCO)CN2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL310280,,CHEMBL310280,8.72,0,http://www.openphacts.org/units/Nanomolar,146900,=,1,1,=,,IC50,nM,,1.9,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.9E-9,27.92,0.66,9.37,6.89,,,,
,,623023,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)C(CCN1CCOCC1)CN2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL79939,,CHEMBL79939,9.24,0,http://www.openphacts.org/units/Nanomolar,146890,=,1,1,=,,IC50,nM,,0.58,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,5.8E-10,24.21,0.55,9.55,7.77,,,,
,,625485,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)SC(CCO)CN2,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL79474,,CHEMBL79474,8.50,0,http://www.openphacts.org/units/Nanomolar,146888,=,1,1,=,,IC50,nM,,3.18,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,3.18E-9,30.31,0.73,7.84,9.19,,,,
,,625489,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CNCCC1CNc2cc(S(N)(=O)=O)sc2S1(=O)=O,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL83497,,CHEMBL83497,8.54,0,http://www.openphacts.org/units/Nanomolar,146899,=,1,1,=,,IC50,nM,,2.9,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,2.9E-9,23.23,0.53,7.94,7.21,,,,
,,630634,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL417975,SEZOLAMIDE,CHEMBL417975,8.92,0,http://www.openphacts.org/units/Nanomolar,146894,=,1,1,=,,IC50,nM,,1.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.2E-9,26.36,0.61,8.06,8.39,,,,
,,631984,[],CHEMBL656577,Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration,B,,,BAO_0000190,BAO_0000357,single protein format,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1127476,J Med Chem,1994.0,,CHEMBL218490,DORZOLAMIDE,CHEMBL218490,9.74,0,http://www.openphacts.org/units/Nanomolar,146892,=,1,1,=,,IC50,nM,,0.18,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,M,UO_0000065,,1.8E-10,30.03,0.70,9.13,9.16,,,,
,,651623,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL20,ACETAZOLAMIDE,CHEMBL20,7.92,1,http://www.openphacts.org/units/Nanomolar,298143,=,1,1,=,,IC50,nM,,12.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,12.0,35.64,0.83,8.78,6.89,,,,
,,651634,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL19,METHAZOLAMIDE,CHEMBL19,7.85,1,http://www.openphacts.org/units/Nanomolar,298149,=,1,1,=,,IC50,nM,,14.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,14.0,33.24,0.77,9.27,7.31,,,,
,,651638,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL118,CELECOXIB,CHEMBL118,7.68,1,http://www.openphacts.org/units/Nanomolar,298144,=,1,1,=,,IC50,nM,,21.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,21.0,20.13,0.40,4.17,9.85,,,,
,,656298,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL26915,SC-560,CHEMBL26915,,0,http://www.openphacts.org/units/Nanomolar,298145,>,1,1,>,,IC50,nM,,100000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,uM,UO_0000065,,100.0,,,,,,,,
,,659968,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL139,DICLOFENAC,CHEMBL139,,0,http://www.openphacts.org/units/Nanomolar,298146,>,1,1,>,,IC50,nM,,100000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,uM,UO_0000065,,100.0,,,,,,,,
,,663710,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL17,DICHLORPHENAMIDE,CHEMBL17,7.42,1,http://www.openphacts.org/units/Nanomolar,298151,=,1,1,=,,IC50,nM,,38.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,38.0,24.32,0.63,7.13,6.17,,,,
,,666272,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL865,VALDECOXIB,CHEMBL865,7.37,1,http://www.openphacts.org/units/Nanomolar,298148,=,1,1,=,,IC50,nM,,43.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,43.0,23.43,0.46,4.41,8.55,,,,
,,666283,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)c(C(F)(F)F)n2)cc1,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL423041,,CHEMBL423041,,0,http://www.openphacts.org/units/Nanomolar,298147,>,1,1,>,,IC50,nM,,100000.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,uM,UO_0000065,,100.0,,,,,,,,
,,671318,[],CHEMBL657919,Inhibitory activity against human carbonic anhydrase II was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1148392,J Med Chem,2004.0,,CHEMBL218490,DORZOLAMIDE,CHEMBL218490,8.05,0,http://www.openphacts.org/units/Nanomolar,298150,=,1,1,=,,IC50,nM,,9.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,9.0,24.80,0.58,7.44,7.57,,,,
,,753704,[],CHEMBL657915,Compound was tested for inhibition of human carbonic anhydrase (hCA II),B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1136620,Bioorg Med Chem Lett,2003.0,,CHEMBL20,ACETAZOLAMIDE,CHEMBL20,7.86,0,http://www.openphacts.org/units/Nanomolar,334871,=,1,1,=,,IC50,nM,,13.7,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,13.7,35.38,0.83,8.72,6.84,,,,
,,758180,[],CHEMBL657915,Compound was tested for inhibition of human carbonic anhydrase (hCA II),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,,,CHEMBL1136620,Bioorg Med Chem Lett,2003.0,,CHEMBL286738,IROSUSTAT,CHEMBL286738,7.77,0,http://www.openphacts.org/units/Nanomolar,334875,=,1,1,=,,IC50,nM,,17.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,17.0,25.12,0.51,6.13,7.80,,,,
,,771153,[],CHEMBL657915,Compound was tested for inhibition of human carbonic anhydrase (hCA II),B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,,,CHEMBL1136620,Bioorg Med Chem Lett,2003.0,,CHEMBL425287,,CHEMBL425287,6.54,0,http://www.openphacts.org/units/Nanomolar,334876,=,1,1,=,,IC50,nM,,290.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,290.0,14.26,0.30,4.26,4.71,,,,
,,772279,[],CHEMBL657915,Compound was tested for inhibition of human carbonic anhydrase (hCA II),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(CCC2CCCCC2)c(=O)oc2cc(OS(N)(=O)=O)ccc12,,,CHEMBL1136620,Bioorg Med Chem Lett,2003.0,,CHEMBL167368,,CHEMBL167368,7.82,0,http://www.openphacts.org/units/Nanomolar,334872,=,1,1,=,,IC50,nM,,15.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,15.0,21.41,0.43,4.62,7.86,,,,
,,781419,[],CHEMBL657915,Compound was tested for inhibition of human carbonic anhydrase (hCA II),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CCC2=O,,,CHEMBL1136620,Bioorg Med Chem Lett,2003.0,,CHEMBL122708,EMATE,CHEMBL122708,8.05,0,http://www.openphacts.org/units/Nanomolar,334874,=,1,1,=,,IC50,nM,,9.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,9.0,23.02,0.46,5.36,9.31,,,,
,,787058,[],CHEMBL657915,Compound was tested for inhibition of human carbonic anhydrase (hCA II),B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1,,,CHEMBL1136620,Bioorg Med Chem Lett,2003.0,,CHEMBL417656,,CHEMBL417656,7.44,0,http://www.openphacts.org/units/Nanomolar,334873,=,1,1,=,,IC50,nM,,36.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,36.0,20.60,0.46,9.33,4.97,,,,
,,865114,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,C[C@]12CC[C@@H]3c4ccc(OS(N)(=O)=O)cc4CC[C@H]3[C@@H]1CCC2=O,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL122708,EMATE,CHEMBL122708,8.00,0,http://www.openphacts.org/units/Nanomolar,217319,=,1,1,=,,IC50,nM,,10.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,10.0,,,,,,,,
,,871514,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL26,SULPIRIDE,CHEMBL26,7.40,0,http://www.openphacts.org/units/Nanomolar,217322,=,1,1,=,,IC50,nM,,40.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,40.0,,,,,,,,
,,876214,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL118,CELECOXIB,CHEMBL118,7.68,0,http://www.openphacts.org/units/Nanomolar,217320,=,1,1,=,,IC50,nM,,21.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,21.0,,,,,,,,
,,886354,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL77517,INDISULAM,CHEMBL77517,7.82,0,http://www.openphacts.org/units/Nanomolar,217318,=,1,1,=,,IC50,nM,,15.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,15.0,,,,,,,,
,,888655,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL17,DICHLORPHENAMIDE,CHEMBL17,7.42,0,http://www.openphacts.org/units/Nanomolar,217325,=,1,1,=,,IC50,nM,,38.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,38.0,,,,,,,,
,,892331,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL220492,TOPIRAMATE,CHEMBL220492,8.30,0,http://www.openphacts.org/units/Nanomolar,217317,=,1,1,=,,IC50,nM,,5.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,5.0,,,,,,,,
,,895677,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL20,ACETAZOLAMIDE,CHEMBL20,7.92,0,http://www.openphacts.org/units/Nanomolar,217323,=,1,1,=,,IC50,nM,,12.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,12.0,,,,,,,,
,,900511,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL19,METHAZOLAMIDE,CHEMBL19,7.85,0,http://www.openphacts.org/units/Nanomolar,217324,=,1,1,=,,IC50,nM,,14.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,14.0,,,,,,,,
,,903041,[],CHEMBL657918,Inhibitory activity of compound against human carbonic anhydrase II,F,,,BAO_0000190,BAO_0000019,assay format,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,,,CHEMBL1146823,Bioorg Med Chem Lett,2004.0,,CHEMBL865,VALDECOXIB,CHEMBL865,7.37,0,http://www.openphacts.org/units/Nanomolar,217321,=,1,1,=,,IC50,nM,,43.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,43.0,,,,,,,,
,,949931,[],CHEMBL657916,Concentration which produces 50% inhibition of human Carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2,,,CHEMBL1135720,J Med Chem,2002.0,,CHEMBL353861,,CHEMBL353861,8.94,0,http://www.openphacts.org/units/Nanomolar,337686,=,1,1,=,,IC50,nM,,1.15,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1.15,19.54,0.42,7.96,6.86,,,,
,,952640,[],CHEMBL657916,Concentration which produces 50% inhibition of human Carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,,,CHEMBL1135720,J Med Chem,2002.0,,CHEMBL220491,BRINZOLAMIDE,CHEMBL220491,8.49,0,http://www.openphacts.org/units/Nanomolar,337687,=,1,1,=,,IC50,nM,,3.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,3.2,22.15,0.50,8.40,7.15,,,,
,,957856,[],CHEMBL657916,Concentration which produces 50% inhibition of human Carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COCCCN1C[C@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O,,,CHEMBL1135720,J Med Chem,2002.0,,CHEMBL1340,N-DESETHYL BRINZOLAMIDE,CHEMBL1340,8.89,0,http://www.openphacts.org/units/Nanomolar,337688,=,1,1,=,,IC50,nM,,1.28,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1.28,25.02,0.58,9.45,6.70,,,,
,,966739,[],CHEMBL657916,Concentration which produces 50% inhibition of human Carbonic anhydrase II,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(N2C(CN3CCOCC3)=Cc3cc(S(N)(=O)=O)sc3S2(=O)=O)c1,,,CHEMBL1135720,J Med Chem,2002.0,,CHEMBL433921,,CHEMBL433921,8.90,0,http://www.openphacts.org/units/Nanomolar,337689,=,1,1,=,,IC50,nM,,1.27,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,IC50,nM,UO_0000065,,1.27,18.86,0.40,7.61,7.46,,,,
,,1027984,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc2ccc(OP(=O)([O-])[O-])cc2s1.[Na+].[Na+],,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL82867,,CHEMBL1205316,7.00,0,http://www.openphacts.org/units/Nanomolar,154355,=,1,1,=,,IC50,nM,,100.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,100.0,22.63,0.53,5.98,5.52,,,,
,,1029426,[],CHEMBL656572,Concentration of inhibitor required to reduce the rate of carbonic anhydrase II catalyzed CO2 hydration by 50%. ,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Oc1ccc2cc(S(N)(=O)=O)sc2c1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL85636,,CHEMBL85636,8.40,0,http://www.openphacts.org/units/Nanomolar,154378,=,1,1,=,,IC50,nM,,4.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,4.0,30.95,0.67,6.93,9.71,,,,
,,1030536,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)C(=O)Oc1ccc2sc(S(N)(=O)=O)cc2c1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL83298,,CHEMBL83298,8.30,0,http://www.openphacts.org/units/Nanomolar,154357,=,1,1,=,,IC50,nM,,5.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,5.0,27.64,0.60,6.69,9.25,,,,
,,1030537,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc2ccc(OS(=O)(=O)[O-])cc2s1.[Na+],,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL83232,,CHEMBL1205320,8.17,0,http://www.openphacts.org/units/Nanomolar,154356,=,1,1,=,,IC50,nM,,6.8,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,6.8,26.40,0.62,7.44,6.60,,,,
,,1031766,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ccc2cc(S(N)(=O)=O)sc2c1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL85910,,CHEMBL85910,8.00,0,http://www.openphacts.org/units/Nanomolar,154375,=,1,1,=,,IC50,nM,,10.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,10.0,35.04,0.78,6.87,9.28,,,,
,,1031767,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,Cl.NS(=O)(=O)c1cc2cc(CN3CCOCC3)ccc2s1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL553845,,CHEMBL1195107,7.82,0,http://www.openphacts.org/units/Nanomolar,154372,=,1,1,=,,IC50,nM,,15.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,15.0,25.04,0.53,6.44,10.77,,,,
,,1032989,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc2cc(O)ccc2s1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL82813,,CHEMBL82813,8.21,0,http://www.openphacts.org/units/Nanomolar,154360,=,1,1,=,,IC50,nM,,6.2,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,6.2,35.80,0.80,6.96,10.21,,,,
,Not Determined,1032990,[],CHEMBL656571,Concentration of compound required to inhibit CO2 hydration catalyzed by human erythrocyte carbonic anhydrase II by 50%; ND means no data,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)COc1ccc2cc(S(N)(=O)=O)sc2c1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL87413,,CHEMBL87413,,0,http://www.openphacts.org/units/Nanomolar,154353,,1,0,,,IC50,nM,,,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,,,,,,,,,
,,1035524,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2sc(S(N)(=O)=O)cc2c1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL87740,,CHEMBL87740,7.64,0,http://www.openphacts.org/units/Nanomolar,154362,=,1,1,=,,IC50,nM,,23.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,23.0,31.39,0.70,6.08,11.01,,,,
,,1036709,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc2cc(CO)ccc2s1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL87179,,CHEMBL87179,8.05,0,http://www.openphacts.org/units/Nanomolar,154350,=,1,1,=,,IC50,nM,,9.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,9.0,33.07,0.73,7.01,10.01,,,,
,,1037909,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)Nc1nnc(S(N)(=O)=O)s1,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL20,ACETAZOLAMIDE,CHEMBL20,8.00,1,http://www.openphacts.org/units/Nanomolar,154348,=,1,1,=,,IC50,nM,,10.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,10.0,36.00,0.84,8.86,6.95,,,,
,,1037910,[],CHEMBL656570,50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)(C)N1CC(COc2ccc3cc(S(N)(=O)=O)sc3c2)OC1=O,,,CHEMBL1124376,J Med Chem,1989.0,,CHEMBL86259,,CHEMBL86259,8.10,0,http://www.openphacts.org/units/Nanomolar,154349,=,1,1,=,,IC50,nM,,8.0,CHEMBL205,Homo sapiens,Carbonic anhydrase 2,9606,,,I50,nM,UO_0000065,,8.0,21.06,0.44,5.55,8.18,,,,
