canonical_smiles,Compound,smiles,activity_pchembl,activity_class,true_class_strict3_desc,emb_000,emb_001,emb_002,emb_003,emb_004,emb_005,emb_006,emb_007,emb_008,emb_009,emb_010,emb_011,emb_012,emb_013,emb_014,emb_015,emb_016,emb_017,emb_018,emb_019,emb_020,emb_021,emb_022,emb_023,emb_024,emb_025,emb_026,emb_027,emb_028,emb_029,emb_030,emb_031,emb_032,emb_033,emb_034,emb_035,emb_036,emb_037,emb_038,emb_039,emb_040,emb_041,emb_042,emb_043,emb_044,emb_045,emb_046,emb_047,emb_048,emb_049,emb_050,emb_051,emb_052,emb_053,emb_054,emb_055,emb_056,emb_057,emb_058,emb_059,emb_060,emb_061,emb_062,emb_063,emb_064,emb_065,emb_066,emb_067,emb_068,emb_069,emb_070,emb_071,emb_072,emb_073,emb_074,emb_075,emb_076,emb_077,emb_078,emb_079,emb_080,emb_081,emb_082,emb_083,emb_084,emb_085,emb_086,emb_087,emb_088,emb_089,emb_090,emb_091,emb_092,emb_093,emb_094,emb_095,emb_096,emb_097,emb_098,emb_099,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127,projection_x,projection_y,grid_x,grid_y
CC(=O)Oc1ccc2cc(S(N)(=O)=O)sc2c1,CHEMBL85636,CC(=O)Oc1ccc2cc(S(N)(=O)=O)sc2c1,8.4,active,Active,0.91255283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0935452,0.0,0.0,1.7087721,0.0,0.0,0.0,0.0,0.0,0.0,0.6119346,0.0,0.0,1.4026562,0.0,0.0,0.0,0.0,0.0,1.351255,0.0,0.0,2.0983481,1.2860003,0.0,0.0,1.6031228,0.0,1.7134696,0.0,0.0,0.0,0.07896554,0.0,0.0,1.7911869,0.0,0.0,0.0,0.0,0.0,0.0,1.496975,0.0,2.275792,0.0,0.0,0.0,0.3632874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6134549,0.0,0.0,1.1918375,0.0,0.0,2.3689377,0.0,1.612152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2835906,0.0,0.0,0.0,0.0,1.6944224,0.8915945,1.7521275,0.0,0.0,0.0,0.0,2.1829836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703738184113333,0.611082993585583,0.7826086956521738,0.5869565217391304
CC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,CHEMBL81688,CC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,8.7,active,Active,0.8759328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0491161,0.0,0.0,1.6354047,0.0,0.0,0.0,0.0,0.0,0.0,0.6060721,0.0,0.0,1.3589562,0.0,0.0,0.0,0.0,0.0,1.3157988,0.0,0.0,2.0663538,1.2828244,0.0,0.0,1.5735207,0.0,1.663377,0.0,0.0,0.0,0.08615721,0.0,0.0,1.7424484,0.0,0.0,0.0,0.0,0.0,0.0,1.4834182,0.0,2.2278218,0.0,0.0,0.0,0.4013135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5641531,0.0,0.0,1.119891,0.0,0.0,2.3283992,0.0,1.5665865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216464,0.0,0.0,0.0,0.0,1.6583173,0.8522224,1.6953346,0.0,0.0,0.0,0.0,2.1352541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697409327884823,0.6114552125014385,0.7608695652173912,0.6304347826086957
CC(=O)Oc1ccc2oc(S(N)(=O)=O)cc2c1,CHEMBL165124,CC(=O)Oc1ccc2oc(S(N)(=O)=O)cc2c1,8.19,active,Active,0.64809334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7681804,0.0,0.0,1.4139684,0.0,0.0,0.0,0.0,0.0,0.0,0.4493322,0.06829252,0.0,1.0469873,0.0,0.0,0.0,0.0,0.0,1.0082998,0.0,0.0,1.7226025,1.0469983,0.0,0.0,1.3060656,0.0,1.3307934,0.0,0.0,0.0,0.01049833,0.0,0.0,1.4938903,0.0,0.0,0.0,0.0,0.0,0.0,1.1341757,0.0,1.9035226,0.0,0.0,0.0,0.032441244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3209774,0.0,0.0,0.8112837,0.0,0.0,1.9200304,0.0,1.225914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0179088,0.0,0.0,0.0,0.0,1.394343,0.7325367,1.3174528,0.0,0.0,0.0,0.0,1.8196836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547894361271153,0.4959111067242951,0.5652173913043478,0.5
CC(=O)c1ccc2cc(S(N)(=O)=O)sc2c1,CHEMBL86176,CC(=O)c1ccc2cc(S(N)(=O)=O)sc2c1,8.22,active,Active,0.99743915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.253068,0.0,0.0,1.8600513,0.0,0.0,0.0,0.0,0.0,0.0,0.70637274,0.0,0.0,1.5371534,0.0,0.0,0.0,0.0,0.0,1.5067304,0.0,0.0,2.2125654,1.3571901,0.0,0.0,1.7680001,0.0,1.9222496,0.0,0.0,0.0,0.10814404,0.0,0.0,1.941102,0.0,0.0,0.0,0.0,0.0,0.0,1.6011734,0.0,2.4765067,0.0,0.0,0.0,0.41310894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82045,0.0,0.0,1.3297015,0.0,0.0,2.594921,0.0,1.7681363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3907624,0.0,0.0,0.0,0.0,1.8225596,0.95038307,1.8896722,0.0,0.0,0.0,0.0,2.332033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8047574480854723,0.6390211576567608,0.8260869565217391,0.6086956521739131
CC(=O)c1csc(S(N)(=O)=O)c1,CHEMBL287738,CC(=O)c1csc(S(N)(=O)=O)c1,7.8,active,Active,1.0790758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1025493,0.0,0.0,1.3766462,0.0,0.0,0.0,0.0,0.0,0.0,0.8125741,0.0,0.0,1.4618037,0.0,0.0,0.0,0.0,0.0,1.6806494,0.0,0.0,2.5742843,1.8371454,0.0,0.0,1.6426263,0.0,1.8730175,0.0,0.0,0.0,0.19899434,0.0,0.0,1.8450543,0.0,0.0,0.0,0.0,0.0,0.0,1.9984581,0.0,2.4032955,0.0,0.0,0.0,1.4190947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8437748,0.0,0.0,1.319886,0.0,0.0,2.6146507,0.0,1.7201914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2721573,0.0,0.0,0.0,0.0,1.8995206,0.95640135,1.9488397,0.0,0.0,0.0,0.0,1.9905223,0.0,0.020337813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7948898310994771,0.7290810048061078,0.8043478260869565,0.7391304347826086
CC(C)(C)C(=O)Nc1c(OC(=O)C(C)(C)C)ccc2nc(S(N)(=O)=O)sc12,CHEMBL79472,CC(C)(C)C(=O)Nc1c(OC(=O)C(C)(C)C)ccc2nc(S(N)(=O)=O)sc12,7.5,active,Active,1.0767368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40087417,0.0,0.0,1.8814859,0.0,0.0,1.9017705,0.0,0.0,0.0,0.0,0.0,0.0,0.49592885,0.0,0.0,1.3246217,0.0,0.0,0.0,0.0,0.0,1.3156788,0.0,0.0,2.1892626,1.2701743,0.0,0.0,1.4451569,0.0,1.5775574,0.0,0.0,0.0,0.0,0.0,0.0,1.7163051,0.0,0.0,0.0,0.0,0.0,0.0,1.455439,0.0,2.1835175,0.0,0.0,0.0,0.19569957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5662906,0.0,0.0,1.5391868,0.0,0.0,2.095659,0.0,1.6082246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5587864,0.0,0.0,0.0,0.0,1.7338686,1.0351464,1.9233949,0.0,0.0,0.0,0.0,2.065337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7158397371641027,0.5729693567417878,0.6956521739130435,0.5652173913043478
CC(C)(C)C(=O)Oc1ccc2cc(S(N)(=O)=O)oc2c1,CHEMBL121086,CC(C)(C)C(=O)Oc1ccc2cc(S(N)(=O)=O)oc2c1,8.335,active,Active,0.7745564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7537065,0.0,0.0,1.5863985,0.0,0.0,0.0,0.0,0.0,0.0,0.44942084,0.0,0.0,1.0773076,0.0,0.0,0.0,0.0,0.0,1.0988486,0.0,0.0,1.8480824,1.0754961,0.0,0.0,1.322741,0.0,1.3913611,0.0,0.0,0.0,0.0,0.0,0.0,1.5282916,0.0,0.0,0.0,0.0,0.0,0.0,1.1832093,0.0,1.9788469,0.0,0.0,0.0,0.03417041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4168344,0.0,0.0,1.0630587,0.0,0.0,1.9091678,0.0,1.3364085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1917096,0.0,0.0,0.0,0.0,1.4959368,0.812075,1.4879559,0.0,0.0,0.0,0.0,1.8369381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5917000717811373,0.49892814003154723,0.6304347826086957,0.4782608695652174
CC(C)(C)C(=O)Oc1ccc2cc(S(N)(=O)=O)sc2c1,CHEMBL83144,CC(C)(C)C(=O)Oc1ccc2cc(S(N)(=O)=O)sc2c1,8.59,active,Active,0.99901676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0316439,0.0,0.0,1.8403693,0.0,0.0,0.0,0.0,0.0,0.0,0.5857819,0.0,0.0,1.3829598,0.0,0.0,0.0,0.0,0.0,1.3887582,0.0,0.0,2.1682231,1.2765596,0.0,0.0,1.5754261,0.0,1.7162944,0.0,0.0,0.0,0.026527785,0.0,0.0,1.7829462,0.0,0.0,0.0,0.0,0.0,0.0,1.4874458,0.0,2.2933218,0.0,0.0,0.0,0.30899942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6659502,0.0,0.0,1.3898286,0.0,0.0,2.2897992,0.0,1.6626889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4216193,0.0,0.0,0.0,0.0,1.7518796,0.9484377,1.8570005,0.0,0.0,0.0,0.0,2.144611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397697790845686,0.5944711461716734,0.7391304347826086,0.6086956521739131
CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,CHEMBL312593,CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,8.4,active,Active,0.96788955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9938787,0.0,0.0,1.7780069,0.0,0.0,0.0,0.0,0.0,0.0,0.5807987,0.0,0.0,1.3458146,0.0,0.0,0.0,0.0,0.0,1.35862,0.0,0.0,2.141028,1.2738602,0.0,0.0,1.5502641,0.0,1.6737155,0.0,0.0,0.0,0.032640822,0.0,0.0,1.7415186,0.0,0.0,0.0,0.0,0.0,0.0,1.4759226,0.0,2.2525475,0.0,0.0,0.0,0.34132156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6240437,0.0,0.0,1.3286741,0.0,0.0,2.2553415,0.0,1.6239581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364562,0.0,0.0,0.0,0.0,1.7211903,0.9149711,1.8087261,0.0,0.0,0.0,0.0,2.1040409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7402052278364292,0.5876525475236509,0.7608695652173912,0.5652173913043478
CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1N,CHEMBL79608,CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1N,7.6,active,Active,0.92112136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8909155,0.0,0.0,1.705375,0.0,0.0,0.0,0.0,0.0,0.0,0.5344404,0.0,0.0,1.3122898,0.0,0.0,0.0,0.0,0.0,1.2664073,0.0,0.0,2.0466805,1.2043108,0.0,0.0,1.4528304,0.0,1.5598869,0.0,0.0,0.0,0.017851077,0.0,0.0,1.6636621,0.0,0.0,0.0,0.0,0.0,0.0,1.3671507,0.0,2.1036437,0.0,0.0,0.0,0.2675232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5210081,0.0,0.0,1.2580199,0.0,0.0,2.116032,0.0,1.5149579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3122399,0.0,0.0,0.0,0.0,1.6278448,0.87906533,1.7180368,0.0,0.0,0.0,0.0,1.9779445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606452694539914,0.5431935786736061,0.6956521739130435,0.5434782608695652
CC(C)(C)C(=O)Oc1ccc2oc(S(N)(=O)=O)cc2c1,CHEMBL352281,CC(C)(C)C(=O)Oc1ccc2oc(S(N)(=O)=O)cc2c1,8.52,active,Active,0.7742262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7550837,0.0,0.0,1.5897863,0.0,0.0,0.0,0.0,0.0,0.0,0.44756982,0.0,0.0,1.0806409,0.0,0.0,0.0,0.0,0.0,1.097246,0.0,0.0,1.8488393,1.0734078,0.0,0.0,1.3229276,0.0,1.3910195,0.0,0.0,0.0,0.0,0.0,0.0,1.5302442,0.0,0.0,0.0,0.0,0.0,0.0,1.1790664,0.0,1.9768935,0.0,0.0,0.0,0.027780108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4173445,0.0,0.0,1.066358,0.0,0.0,1.9082279,0.0,1.3343868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1957903,0.0,0.0,0.0,0.0,1.496812,0.8132384,1.4875265,0.0,0.0,0.0,0.0,1.8358054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928910328523739,0.5055154032573567,0.5869565217391304,0.5
CC(C)(C)C(=O)Oc1ccc2sc(S(N)(=O)=O)cc2c1,CHEMBL121137,CC(C)(C)C(=O)Oc1ccc2sc(S(N)(=O)=O)cc2c1,8.59,active,Active,0.99791574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0355737,0.0,0.0,1.8483543,0.0,0.0,0.0,0.0,0.0,0.0,0.5813085,0.0,0.0,1.389452,0.0,0.0,0.0,0.0,0.0,1.3856369,0.0,0.0,2.1704178,1.2728678,0.0,0.0,1.5768692,0.0,1.7165462,0.0,0.0,0.0,0.02051831,0.0,0.0,1.7889328,0.0,0.0,0.0,0.0,0.0,0.0,1.4789834,0.0,2.29001,0.0,0.0,0.0,0.29291132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667663,0.0,0.0,1.3969511,0.0,0.0,2.2895207,0.0,1.658197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4308627,0.0,0.0,0.0,0.0,1.753151,0.95140445,1.8558569,0.0,0.0,0.0,0.0,2.1416802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354987802842082,0.5873695991234211,0.7391304347826086,0.5869565217391304
CC(C)(C)N1CC(COc2ccc3cc(S(N)(=O)=O)sc3c2)OC1=O,CHEMBL86259,CC(C)(C)N1CC(COc2ccc3cc(S(N)(=O)=O)sc3c2)OC1=O,8.1,active,Active,1.2265366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049166556,0.0,0.0,1.9782364,0.0,0.0,2.0678337,0.0,0.0,0.0,0.0,0.0,0.0,0.51213044,0.0,0.0,1.5084001,0.0,0.0,0.0,0.0,0.0,1.277675,0.0,0.0,2.080667,1.3781593,0.0,0.0,1.4992157,0.0,1.490524,0.0,0.0,0.0,0.040233366,0.0,0.0,1.7883106,0.0,0.0,0.0,0.0,0.0,0.0,1.3463053,0.0,2.228823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5347091,0.0,0.0,1.3521147,0.0,0.0,2.0855575,0.0,1.5120975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5554125,0.0,0.0,0.0,0.0,1.8304275,1.2689651,1.9321206,0.0,0.0,0.0,0.0,2.3234067,0.0,0.017652571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235953967087749,0.5675223416032824,0.7391304347826086,0.5434782608695652
CC(C)(C)NCC(O)COc1ccc2cc(S(N)(=O)=O)sc2c1.Cl,CHEMBL540554,CC(C)(C)NCC(O)COc1ccc2cc(S(N)(=O)=O)sc2c1.Cl,7.75,active,Active,1.2568167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9837053,0.0,0.0,2.0826278,0.0,0.0,0.0,0.0,0.0,0.0,0.54960364,0.0,0.0,1.4545251,0.0,0.0,0.0,0.0,0.0,1.3238181,0.0,0.0,2.1901312,1.533744,0.0,0.0,1.5539362,0.0,1.5670177,0.0,0.0,0.0,0.01528313,0.0,0.0,1.7945037,0.0,0.0,0.0,0.0,0.0,0.0,1.4379619,0.0,2.304389,0.0,0.0,0.0,0.012445025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.633451,0.0,0.0,1.4128078,0.0,0.0,2.1505935,0.0,1.5576296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6635277,0.0,0.0,0.0,0.0,1.9088788,1.3014301,1.9563116,0.0,0.0,0.0,0.0,2.3539414,0.0,0.0038384423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7250035749683184,0.5713285587575221,0.7608695652173912,0.5434782608695652
CC(C)(C)NCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,CHEMBL539259,CC(C)(C)NCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,8.0,active,Active,1.7461704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29308486,0.0,0.0,2.7720525,0.0,0.0,2.5130641,0.0,0.0,0.0,0.0,0.0,0.0,1.0790535,0.0,0.0,2.224597,0.0,0.0,0.0,0.0,0.0,2.3027759,0.0,0.0,3.0877223,2.0604916,0.0,0.0,2.3297994,0.0,2.7259457,0.0,0.0,0.0,0.25295606,0.0,0.0,2.4729693,0.0,0.0,0.0,0.0,0.0,0.0,2.4867668,0.0,3.2499175,0.0,0.0,0.0,1.3993455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495445,0.0,0.0,2.3342566,0.0,0.0,3.4550564,0.0,2.6415265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0409622,0.0,0.0,0.0,0.0,2.5884302,1.3971586,2.9566905,0.0,0.0,0.0,0.0,3.1066887,0.0,0.2550771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9934849495594864,0.857842057143412,0.9565217391304348,0.8913043478260869
CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,CHEMBL541597,CC(C)(C)NCc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1.Cl,7.44,active,Active,0.9733784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7117648,0.0,0.0,1.3045561,0.0,0.0,0.0,0.0,0.0,0.0,0.55377007,0.0,0.0,1.2038498,0.0,0.0,0.0,0.0,0.0,1.280954,0.0,0.0,2.3064978,1.6972375,0.0,0.0,1.3021396,0.0,1.341646,0.0,0.0,0.0,0.06223274,0.0,0.0,1.5418183,0.0,0.0,0.0,0.0,0.0,0.0,1.4831152,0.0,1.9053637,0.0,0.0,0.0,0.8870787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4943283,0.0,0.0,1.041323,0.0,0.0,1.8580024,0.0,1.220858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1971108,0.0,0.0,0.0,0.0,1.7049356,0.9749315,1.5489873,0.0,0.0,0.0,0.0,1.5788893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658085690757844,0.6991080046144882,0.6521739130434783,0.6739130434782609
CC(C)(C)OC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,CHEMBL310291,CC(C)(C)OC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1,8.0,active,Active,0.8632804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8481228,0.0,0.0,1.6498832,0.0,0.0,0.0,0.0,0.0,0.0,0.504398,0.0,0.0,1.2334675,0.0,0.0,0.0,0.0,0.0,1.2035486,0.0,0.0,2.0071824,1.1553488,0.0,0.0,1.4103651,0.0,1.5047997,0.0,0.0,0.0,0.020382203,0.0,0.0,1.5997975,0.0,0.0,0.0,0.0,0.0,0.0,1.3219978,0.0,2.0832593,0.0,0.0,0.0,0.25358662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4727677,0.0,0.0,1.1910744,0.0,0.0,2.0505202,0.0,1.4859093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2514315,0.0,0.0,0.0,0.0,1.5866222,0.83996636,1.6436881,0.0,0.0,0.0,0.0,1.9405699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450748630065096,0.5367374522846463,0.6521739130434783,0.5217391304347826
CC(C)(C)c1cc(C(C)(C)C)c2oc(=O)c(/C=N/c3ccc(S(=O)(=O)NC(=N)N)cc3)c(Cl)c2c1,CHEMBL2408082,CC(C)(C)c1cc(C(C)(C)C)c2oc(=O)c(/C=N/c3ccc(S(=O)(=O)NC(=N)N)cc3)c(Cl)c2c1,6.99,medium,Medium,0.9121492,0.0,0.0,0.0,0.0,0.0,0.3040086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954169,0.0,0.0,1.7690927,0.0,0.0,1.8559719,0.0,0.0,0.0,0.0,0.0,0.0,0.40954313,0.0,0.0,1.1921083,0.0,0.0,0.0,0.0,0.22454363,1.1275799,0.0,0.0,1.9238471,0.989476,0.0,0.0,1.3537629,0.0,1.4421489,0.0,0.0,0.0,0.0,0.0,0.0,1.5966874,0.0,0.0,0.0,0.0,0.0,0.0,1.1853738,0.0,2.0071623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4034327,0.0,0.0,1.3584605,0.0,0.0,1.9444942,0.0,1.4879497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4060761,0.0,0.0,0.0,0.0,1.5452126,0.862873,1.7152159,0.0,0.0,0.0,0.0,2.001881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897191941633976,0.3980004013665884,0.6086956521739131,0.3913043478260869
CC(C)(C)c1cc(C(C)(C)C)c2oc(=O)c(/C=N/c3ccc(S(=O)(=O)Nc4nccs4)cc3)c(Cl)c2c1,CHEMBL2408081,CC(C)(C)c1cc(C(C)(C)C)c2oc(=O)c(/C=N/c3ccc(S(=O)(=O)Nc4nccs4)cc3)c(Cl)c2c1,6.91,medium,Medium,1.084724,0.0,0.0,0.0,0.0,0.0,0.5680359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92018193,0.0,0.0,2.1302695,0.0,0.0,2.1949837,0.0,0.0,0.0,0.0,0.0,0.0,0.59157383,0.0,0.0,1.4864594,0.0,0.0,0.0,0.0,0.26816094,1.418123,0.0,0.0,2.063367,1.0560462,0.0,0.0,1.7042644,0.0,1.8755724,0.0,0.0,0.0,0.0030074418,0.0,0.0,1.8732425,0.0,0.0,0.0,0.0,0.0,0.0,1.4139193,0.0,2.4243248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7292827,0.0,0.0,1.595751,0.0,0.0,2.4264963,0.0,1.8863273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5554209,0.0,0.0,0.0,0.0,1.7888712,0.9456268,2.0325944,0.0,0.0,0.0,0.0,2.476279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597635096820004,0.3658400151080564,0.6304347826086957,0.34782608695652173
